App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Swiggy,2023-07-22 08:13:03,It's doing a fraud please don't install this,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-07-22 08:22:20,4.12.5,2023-07
Swiggy,2023-07-09 17:42:05,Worst experience with swiggy..👎,1,0,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",2023-07-09 17:42:21,4.22.0,2023-07
Swiggy,2023-07-19 12:53:06,Good delivery in time❤️👍,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2023-07-19 13:02:20,,2023-07
Swiggy,2023-07-03 06:59:35,Cash on delivery option is not available.,3,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2023-07-03 07:02:21,,2023-07
Swiggy,2023-07-16 03:44:52,Taxes are 50% of the product value,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-07-16 03:52:19,4.20.1,2023-07
Swiggy,2023-07-01 17:07:29,rubbish...ordered 1 hr before and still waiting.,1,1,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-07-01 17:11:54,,2023-07
Swiggy,2022-08-23 16:20:39,"My first order is cancelled and 0% refund ; please dont use swiggy, I don't know the reson why my order is cancelled, nill respond from coustumer care",1,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2022-08-23 16:22:00,4.15.0,2022-08
Swiggy,2023-06-27 18:49:34,I am very satisfied with service,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-06-27 18:51:56,,2023-06
Swiggy,2023-03-26 16:33:30,Fake promise and late delivery.,1,0,"Hey there, sorry for the delay in delivering the food. Please share the order details to swiggysocial@swiggy.in and we will check this and address it.",2023-03-26 16:41:55,4.28.2,2023-03
Swiggy,2023-07-05 14:07:58,This app is just amazing,5,0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2023-07-05 14:12:21,3.73.0,2023-07
Swiggy,2023-03-31 16:38:15,Amazing very superb app ..,5,0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2023-03-31 16:42:02,4.24.2,2023-03
Swiggy,2023-06-04 15:48:28,Egg curry & rumali roti was too tasty. Rumali roti was hot in pack and egg curry was awesome.,4,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2023-06-04 15:53:29,,2023-06
Swiggy,2023-07-02 10:01:15,Swing is the best app,5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-07-02 10:02:00,,2023-07
Swiggy,2023-07-04 06:54:06,Why is my delivery not free Even after one membership,1,0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",2023-07-04 07:02:20,,2023-07
Swiggy,2023-07-04 09:41:55,Service is very good,5,0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2023-07-04 09:42:22,2.3.8,2023-07
Swiggy,2022-09-06 09:27:49,This is the first time Swigy Mart delivered fast !,1,0,"Hey there, we apologize for keeping you waiting for food that long. We would like to make it up to you. Kindly share the relevant order ID and we will get connected with you asap.",2022-09-06 09:32:05,4.15.0,2022-09
Swiggy,2023-07-23 17:23:42,It Increase the time of delivary,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-07-23 17:32:21,,2023-07
Swiggy,2023-07-15 17:05:34,I received different Bhaji. Swiggy didn't refund,1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2023-07-15 17:12:20,4.22.0,2023-07
Swiggy,2023-07-17 03:22:30,Very bad service,1,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2023-07-17 03:32:19,,2023-07
Swiggy,2023-07-01 19:05:41,Very bad service 😡😡😡😡,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-01 19:12:01,,2023-07
Swiggy,2023-07-18 15:18:13,food delivered cold after 1 hour,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-18 15:22:21,,2023-07
Swiggy,2023-07-15 10:41:46,Very bad service,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-07-15 10:42:21,,2023-07
Swiggy,2023-06-28 08:23:01,Bad customer and delivery experience,1,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",2023-06-28 08:32:02,,2023-06
Swiggy,2023-07-22 16:07:24,Delivery time is tooo much,1,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2023-07-22 16:12:20,,2023-07
Swiggy,2023-07-20 18:41:28,Taking to long to deliver,3,0,"Hey there, we are disappointed to know you feel this way about us. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",2023-07-20 18:42:20,,2023-07
Swiggy,2023-07-04 20:45:30,Wrost app to order food,1,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-04 20:52:20,,2023-07
Swiggy,2023-07-22 17:00:16,"Guys don't order food from this aap they are harrasing for extra payment and served wasted food also their Customer support employees Tushar sharma and Tomojit his senior both are illiterate employees. They wasted my 2 hour but still didn't give resolution and saying it's swiiggy policy, I have orders continuously past years still they are doing this don't go for this aap",1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2023-07-22 17:02:22,,2023-07
Swiggy,2023-07-08 16:19:17,Bad app ever they didn't return my money,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-07-08 16:22:23,,2023-07
Swiggy,2023-07-04 10:48:52,Very bad service,1,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-04 10:52:22,,2023-07
Swiggy,2023-07-23 11:55:34,COD not available wow.. nice,1,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2023-07-23 12:02:22,4.9.1,2023-07
Swiggy,2023-06-29 04:25:37,Best service provider,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-06-29 04:31:54,,2023-06
Swiggy,2023-06-28 18:19:56,Too much Location problem 💀,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-06-28 18:22:00,,2023-06
Swiggy,2023-07-08 04:06:14,This app is very low parfomance,1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2023-07-08 04:12:21,,2023-07
Swiggy,2023-07-11 14:39:43,Wrost app ordered domino's pizza at 7.15 not received till 8.10 yet waiting,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-11 14:42:21,,2023-07
Swiggy,2023-06-28 10:44:59,Bad app don't download this app,1,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2023-06-28 10:51:58,,2023-06
Swiggy,2023-07-20 14:24:34,Customer care is very rude me for getting delivery very bakwas service,1,0,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,2023-07-20 14:32:21,,2023-07
Swiggy,2023-07-18 13:35:49,Very very bad app 😔,1,0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2023-07-18 13:42:22,,2023-07
Swiggy,2023-07-22 14:13:41,This app is very nice,5,0,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2023-07-22 14:22:23,,2023-07
Swiggy,2023-07-01 01:36:17,Waste application for using groceries haven't done my refund,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-01 01:41:56,,2023-07
Swiggy,2023-07-19 13:27:10,They don't take accountability for any bad service,1,0,"Hey there, we completely understand that we have missed the mark in delivering the order within the promised timeline. Please share your registered details or the order ID by writing to us at swiggysocial@swiggy.in and we would be happy to connect with you post having it checked.",2023-07-19 13:32:21,3.37.2,2023-07
Swiggy,2023-07-17 21:38:30,Worst delivery service,1,0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2023-07-17 21:42:20,,2023-07
Swiggy,2023-02-11 09:11:15,Worst app ever. Uninstalling it now and for ever,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-02-11 09:12:00,4.25.2,2023-02
Swiggy,2022-08-17 18:53:42,coupons are no longer available,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2022-08-17 19:01:59,4.14.3,2022-08
Swiggy,2023-07-03 13:50:43,gd & fast service 😎,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-07-03 13:52:21,,2023-07
Swiggy,2023-07-07 05:42:07,Very bad service 😡😡😡😡😡🤬,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-07-07 05:42:20,,2023-07
Swiggy,2023-07-20 14:33:59,Worst application! Fraud app!!,1,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2023-07-20 14:42:24,,2023-07
Swiggy,2023-07-17 01:09:35,Totally fraud company don't order on swiggy,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-07-17 01:12:20,,2023-07
Swiggy,2023-07-06 09:28:31,Flawless food delivery experience,5,0,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2023-07-06 09:32:20,,2023-07
Swiggy,2023-07-06 09:01:20,good food on time,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-07-06 09:02:23,,2023-07
Swiggy,2023-07-06 10:59:47,Excellent. Been your esteemed Customer.,5,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2023-07-06 11:02:20,,2023-07
Swiggy,2023-07-21 16:46:24,Third class app..these bloody swiggy app arr cheaters....they cheat all the users,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-21 16:52:20,4.15.0,2023-07
Swiggy,2023-06-29 08:58:40,Worst customer service ever....never gonna use it again,5,0,"Hello, thanks for the ratings. Please share your valuable feedback by dropping an email at swiggysocial@swiggy.in so that we may look into this & take necessary action.",2023-06-29 09:02:00,,2023-06
Swiggy,2023-07-07 14:27:48,What ever I am searching the restaurants are unavailable,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-07-07 14:32:21,,2023-07
Swiggy,2023-07-21 20:03:20,U guys are really horrible..250+ for a food Bro don't supply food who wants food at 250,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-07-21 20:12:20,,2023-07
Swiggy,2023-07-06 17:08:21,Expensive and delivery,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-07-06 17:12:20,,2023-07
Swiggy,2023-07-12 08:49:10,🤬🤬🤬Not better than Zomato,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-12 08:52:21,,2023-07
Swiggy,2023-07-05 17:17:05,Delivered my order to someone else and giving me reply that I can't proceed further. What about my money and time???,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-05 17:22:21,,2023-07
Swiggy,2023-07-19 13:39:08,Service not Good swiggy,1,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-19 13:42:22,,2023-07
Swiggy,2023-07-07 17:59:41,Good service provider.,5,0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2023-07-07 18:02:21,,2023-07
Swiggy,2023-07-06 14:35:47,Very bad app my money is not refund,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-06 14:42:20,,2023-07
Swiggy,2023-07-19 07:41:09,Worst service delivery,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-07-19 07:42:22,,2023-07
Swiggy,2023-07-13 04:47:09,nice and helpfully aap,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-07-13 04:52:21,,2023-07
Swiggy,2023-03-21 08:12:13,Yummy and testy food delivered,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-03-21 08:21:55,4.25.2,2023-03
Swiggy,2023-06-27 16:59:50,Very good service,5,0,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2023-06-27 17:01:55,4.1.1,2023-06
Swiggy,2023-07-04 10:13:07,Delivery time ⏩ fast,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-07-04 10:22:21,,2023-07
Swiggy,2023-07-05 13:35:25,Please cancel the cancel charge wrost,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-07-05 13:42:21,,2023-07
Swiggy,2023-07-09 06:44:24,Weekend offers are best,5,0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2023-07-09 06:52:21,,2023-07
Swiggy,2023-07-07 06:31:55,Best Food Delevary app .,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2023-07-07 06:32:21,,2023-07
Swiggy,2023-06-26 17:53:29,Its a third grade app dont book go yo others,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-06-26 18:01:59,,2023-06
Swiggy,2022-03-14 13:11:51,"My Steriotype perception got changed after the delivery, because of Swiggy hoping my mother will get more time to relax... Thanks to the person & team for this kind of innovative services...",5,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-03-14 13:22:00,4.4.0,2022-03
Swiggy,2023-07-20 08:50:25,Very good service,5,0,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2023-07-20 08:52:21,,2023-07
Swiggy,2023-07-11 14:07:51,Poor service quality and food. Ban this app in all over world,1,0,"Hey there, sorry for the delay in delivering the food. Please share the order details to swiggysocial@swiggy.in and we will check this and address it.",2023-07-11 14:12:22,4.23.2,2023-07
Swiggy,2023-07-23 16:12:15,Quick delivery safe 👌,5,0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2023-07-23 16:22:22,,2023-07
Swiggy,2023-07-24 13:38:12,Delivery fee very high....price👐,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-07-24 13:42:20,,2023-07
Swiggy,2023-07-18 02:29:53,Very best app offer,5,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2023-07-18 02:32:20,,2023-07
Swiggy,2022-10-15 16:03:35,All services are good,5,0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2022-10-15 16:11:56,4.18.2,2022-10
Swiggy,2023-07-08 08:27:00,Not delivered timwly....sooooooooo bakwassssssssssssss delivery system,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-08 08:32:19,,2023-07
Swiggy,2023-07-23 06:20:15,cost can be reduced,3,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2023-07-23 06:22:24,4.23.2,2023-07
Swiggy,2023-07-13 15:26:06,Swiggy customer care service are worst,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-07-13 15:32:22,,2023-07
Swiggy,2023-07-19 14:58:41,Very tasty food,5,0,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",2023-07-19 15:02:22,,2023-07
Swiggy,2023-07-23 12:30:01,Very good service,5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-07-23 12:32:21,,2023-07
Swiggy,2023-07-01 11:51:02,Full of bugs,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-01 11:51:54,,2023-07
Swiggy,2023-07-11 02:02:51,Good swiggy good food,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-07-11 02:12:20,,2023-07
Swiggy,2023-07-12 02:30:24,"The restaurant offers a variety of delicious vegetarian dishes for breakfast, lunch, and dinner.",5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-07-12 02:32:23,,2023-07
Swiggy,2023-07-11 08:52:17,3rd class application,1,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2023-07-11 09:02:22,,2023-07
Swiggy,2022-04-19 04:25:06,This app is realy wonderful. In this app delivered so fast,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2022-04-19 04:31:59,,2022-04
Swiggy,2023-06-30 15:23:30,Very good service,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-06-30 15:31:55,,2023-06
Swiggy,2023-07-04 19:24:59,Usless just take delivery charge,1,0,,,,2023-07
Swiggy,2023-07-15 17:34:37,Don't give me 50 % Discaunt is a fast order,1,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2023-07-15 17:42:22,,2023-07
Swiggy,2023-07-07 10:48:20,Item was not as per order,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-07 10:52:22,,2023-07
Swiggy,2023-07-17 14:21:32,Zomato Is better than swiggy,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-07-17 14:22:21,,2023-07
Swiggy,2023-07-08 18:41:29,This application is gave wrong address and extra charges,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-07-08 18:42:20,,2023-07
Swiggy,2023-03-20 15:19:46,Nice app for rural people as we urban people,4,0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2023-03-20 15:22:00,4.21.2,2023-03
Swiggy,2023-07-23 17:13:41,Very bad aap Please not use,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-23 17:22:20,,2023-07
Swiggy,2023-07-13 05:53:07,"Worst experience in first time of use this app.in gujarati it called ""bogas servis"" Ofter taking 1 hour instead of 20 minutes said delivery man ask for rate .",1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-07-13 06:02:58,,2023-07
Swiggy,2023-07-17 15:39:30,Bad very good very good dirty very dirty nice very nice,2,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-07-17 15:42:22,,2023-07
Swiggy,2023-07-20 13:21:15,very good service,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-07-20 13:22:21,3.55.0,2023-07
Swiggy,2023-07-03 06:13:05,This is so amazing,5,0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2023-07-03 06:22:20,,2023-07
Swiggy,2023-06-28 08:23:35,"Not delivered,bad behaviour",1,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2023-06-28 08:32:04,,2023-06
Swiggy,2023-07-14 09:05:44,This is one of the worsted app,1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-14 09:12:22,,2023-07
Swiggy,2023-07-12 14:28:34,Its an awesome app,5,0,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2023-07-12 14:32:21,4.24.2,2023-07
Swiggy,2023-07-08 13:59:28,Always Delicious 😋 food,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-07-08 14:02:21,,2023-07
Swiggy,2023-07-20 18:46:33,Sometime very disgusting service really disgusting,1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-20 18:52:20,,2023-07
Swiggy,2023-07-22 06:20:54,very good service,5,0,We are happy to hear such positive feedback. 🙂,2023-07-22 06:22:19,3.60.2,2023-07
Swiggy,2023-06-26 17:34:32,Excellent food odernig aap,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-06-26 17:41:57,,2023-06
Swiggy,2023-07-03 11:14:06,Worst customer service with worst delivery partner,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-03 11:22:21,,2023-07
Swiggy,2023-07-22 15:06:21,Swiggy one works.. Awesome,5,0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2023-07-22 15:12:21,,2023-07
Swiggy,2023-07-11 10:58:09,Fake and froud app this app my money not refund,1,0,"Hey there, we would like to look into this. Please share the relevant order ID by writing to us at swiggysocial@swiggy.in and we shall check the status of your refund and update you.",2023-07-11 11:02:20,,2023-07
Swiggy,2023-07-24 09:53:35,good product and,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-07-24 10:02:20,,2023-07
Swiggy,2023-07-23 14:00:06,Good thank you swiggy meju kam price me oder dilane k lia,5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-07-23 14:02:21,,2023-07
Swiggy,2023-07-16 16:02:41,very good service,5,0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2023-07-16 16:12:21,,2023-07
Swiggy,2023-07-02 07:42:13,Worst service ever you want to connect to executive they said give us 24hrs,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-07-02 07:51:58,4.23.2,2023-07
Swiggy,2023-07-06 06:27:37,Very worse app it is Bht jada pareshan krta hai ye app,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-06 06:32:21,,2023-07
Swiggy,2022-10-22 09:13:03,best food app in swiggy thank you 👍,5,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2022-10-22 09:22:01,4.19.2,2022-10
Swiggy,2023-07-17 08:08:31,"As a girl, i felt horrible when the delivery boy person started started taking my name in sexual way multiple time. WORST EXPERIENCE",1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-07-17 08:12:19,,2023-07
Swiggy,2023-07-04 15:00:33,Worst app do not go swiggy,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-07-04 15:02:22,3.10.0,2023-07
Swiggy,2023-07-13 15:38:34,Swiggy is very good 😊,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-07-13 15:42:22,,2023-07
Swiggy,2023-07-20 15:00:59,It is very good app,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-07-20 15:02:20,,2023-07
Swiggy,2023-07-01 08:35:09,Takes double times to deliver,3,0,"Hi, we are disappointed to hear about the trouble we put you through. We would like to look into this and make amends for the hassle. Please do share your registered details by dropping an email at swiggysocial@swiggy.in, we will ensure the quickest resolution.",2023-07-01 08:42:03,4.16.3,2023-07
Swiggy,2023-07-07 15:13:07,Not able to deliver Food in my area,1,0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2023-07-07 15:22:20,,2023-07
Swiggy,2023-07-18 06:47:32,Very nice application,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2023-07-18 06:52:20,,2023-07
Swiggy,2023-07-10 09:16:11,Very poor customer care,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-07-10 09:22:20,,2023-07
