App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Zomato,2022-06-02 12:07:00,Zomato should really start the cash on delivery option It would be a hell lot easier that way,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-02 14:57:39,,2022-06
Zomato,2022-12-06 12:40:51,Amazing offers and best pal for people staying alone,5,0,"Hi Pardeep Bali, glad to hear that! Thank you for your feedback.",2022-12-14 12:57:39,17.0.8,2022-12
Zomato,2022-06-04 12:31:02,Price of food more than actual food in hotel in zomato big difference of price 30-50%,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-04 17:43:29,16.5.2,2022-06
Zomato,2023-03-20 09:29:10,Work on cancellation policy,4,0,"Hi Medha, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2023-03-22 17:51:21,17.3.9,2023-03
Zomato,2022-09-03 13:56:09,"Best app for order food online, And overall service is very good",5,0,"Hi there, glad to hear that! Thankyou for your feedback.",2022-09-04 08:56:38,,2022-09
Zomato,2022-02-22 14:44:12,Good way to taste different varieties of food,5,0,,,16.3.1,2022-02
Zomato,2023-04-26 09:58:31,I'll never use Zomato again because they cancelled my order and didn't even refund my money,1,0,,,,2023-04
Zomato,2022-03-21 13:50:14,Easy and fast deliveries,5,0,,,16.3.9,2022-03
Zomato,2022-12-31 14:12:35,Good safe secure order processing secure payment method,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-12-31 14:19:32,17.2.1,2022-12
Zomato,2022-10-24 17:55:57,Bad app different product delivery and bad quality product delivery and no refund money 2nd time i received bad quality food and zomato care team message me its not zomato food,1,0,"Hi there, please write to us at psreviewsupport@zomato.com & we'll look into this asap. We also encourage you to share your feedback with the restaurant, by writing a review on Zomato.",2022-10-27 10:27:23,16.6.3,2022-10
Zomato,2022-10-11 17:45:56,We had ordered something at 9:00 pm and order is not received right till 23:14 and now cancel the order and get the amount returned,1,0,"Hi there, we are really sorry for the bad experience. Please wrtie to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-10-12 05:33:41,16.6.8,2022-10
Zomato,2022-10-12 10:27:04,customer executive not solve the problem and end chat without problem solution i am very disappoint this app im not order again this app,1,0,"Hi Atul, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-10-12 13:32:16,17.0.5,2022-10
Zomato,2022-05-25 17:16:08,"At the begain Zomato was good, but now in non metro city service is poor than the poorest",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-25 22:47:18,16.4.9,2022-05
Zomato,2022-04-25 17:58:39,Do not parfect work ... 🤬And any time deliver wrong food....wrost app,1,0,"Hi Sumit, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-04-26 10:22:36,16.4.8,2022-04
Zomato,2022-03-20 15:44:21,"Worst pricing on zomato, i believe many will prefer to go and dine to avoid such inflated price on zomato portal. 1 star is extreme rTing for your company .",1,0,"Hi there, thank you for bringing this matter to our notice. Please share the details to psreviewsupport@zomato.com so that we can have this checked and asap.",2022-03-21 09:13:00,16.3.9,2022-03
Zomato,2022-06-10 15:33:49,Bad delivery service. Very late delivery,2,0,,,16.5.2,2022-06
Zomato,2022-03-15 16:37:19,If you estimate a time kindly stick to it else compensate for that. You didn't have right to spoil time of hunger.,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-03-15 16:48:53,16.3.8,2022-03
Zomato,2022-03-26 12:50:43,Superb 😘😘loved it they are so humble and always on time☺️☺️,5,0,,,16.3.9,2022-03
Zomato,2022-03-20 08:31:25,Now a days app is not even opening and very slow as well,2,0,"Hi there, apologies for the inconvenience caused. Kindly write to us at help@zomato.com (with screenshots, if possible) and our team will reach out to you. We’d love to have you back on the app again.",2022-03-20 14:06:22,16.3.9,2022-03
Zomato,2022-11-26 10:02:29,Great delivery experience. Thank you zomato,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-11-26 11:07:40,,2022-11
Zomato,2022-04-21 14:40:14,I am uploading my experience with Zomato again... For customer help and support i will give Full start...,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-04-21 15:02:40,16.4.6,2022-04
Zomato,2022-08-17 19:58:11,No coordination between Zomato and Resturant... Delivery Time never matches the aforementioned time by Zomato..,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-18 16:29:26,16.6.6,2022-08
Zomato,2022-03-26 07:26:18,I cancelled my last order.... That last order fees is adding with my new order fees..... Please solve this... As soon as possible....,5,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-03-27 14:20:19,16.3.9,2022-03
Zomato,2022-02-15 16:09:31,A million times better than Swiggy. The customer support is on point.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-02-16 12:58:01,16.3.0,2022-02
Zomato,2022-06-25 17:58:08,Service is best and quick.... Thanks,5,0,"Hi Gagan, glad to hear that! Thank you for your feedback.",2022-07-03 13:02:07,16.5.5,2022-06
Zomato,2022-02-23 21:34:09,Speed delivery and good quality 👌,5,0,"Hi Rafik, glad to hear that! Thankyou for your feedback.",2022-02-23 21:48:50,16.3.1,2022-02
Zomato,2022-03-01 11:28:46,"worst app ever met , food delay for 3 hours , food loss , very baf support respond every 10-15 mins",1,0,"Hi there, sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-03-01 11:06:55,16.3.5,2022-03
Zomato,2022-05-18 12:40:08,You Guys need to work on your app... still I'm not a swiggy lover but there app are user friendly. Tum logo ka malum hi nain kese update karna hain ya delevary boy ko ratings kesi karni hain. 3rd class App,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-18 12:57:49,16.4.8,2022-05
Zomato,2022-02-24 19:22:00,"This app is waste of time on online orders. No offers, taking extra cash from customer.",1,1,"Hi Altaf, this shouldn't be happening. Please share the details to psreviewsupport@zomato.com so that we can have this checked and rectified asap.",2022-02-25 01:09:47,16.3.1,2022-02
Zomato,2022-03-22 09:28:06,"Zomato is not bothered regarding delay of your food. Here, a customer have no rights to cancel if food is delayed and dont expect zomato to take any action. They can feel sorry. Nothing else. Better to choose some delivery partner who can do just more than being sorry.",1,0,"Hi there, sorry to hear about to be that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",2022-03-22 09:54:11,,2022-03
Zomato,2022-07-27 08:34:07,Great app! Nice interface.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-07-27 09:10:52,16.6.2,2022-07
Zomato,2022-10-09 19:42:35,Worst app their policies are soo worst they are never on time . Their vallet misbehave with client . And asks to cancel the order . No value of time they have .,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-10-10 04:59:07,17.0.5,2022-10
Zomato,2022-04-05 19:08:58,The best but i would suggest do some great great offers for old users too 😊,5,0,,,16.4.4,2022-04
Zomato,2022-09-14 11:26:07,Nowadays app is not opening it's only buffering,5,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-09-18 13:15:46,17.0.2,2022-09
Zomato,2022-04-23 17:51:21,"Please do not subscribe this app, customer support is not with only making money with the cancellation of order all of sudden",1,0,"Hi Abhineet, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.
",2022-04-24 09:05:55,16.4.8,2022-04
Zomato,2022-06-17 06:33:38,Can't use my wallet Balance. I have paid 8000 Rs for the wallet and I can't access it. ASAP solve the matter,1,0,"Hi Maheswaran, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-18 11:12:03,16.5.5,2022-06
Zomato,2022-12-18 14:58:11,I guess it's a really good app but time taking delivery,4,0,"Hi Anshu, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-12-19 06:35:37,17.1.8,2022-12
Zomato,2022-10-05 16:29:46,Bad experience from Zomato. recently I have ordered food the Zomato shows 35 min dilevery time but the delivery boy deliveryd my order in 1 hr.🤬,1,0,"Hi Ameen, sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-10-06 07:20:09,17.0.4,2022-10
Zomato,2022-05-05 08:36:19,Thanku Zomato for a healthy meal for me . I love it . This app is soo nice 🙂.,5,0,"Hi Manisha, glad to hear that! Thank you for your feedback.",2022-05-13 10:06:23,16.4.9,2022-05
Zomato,2022-10-23 15:11:51,WORST SERVICE. DON'T DELIEVER RIGHT ORDER ON TIME. NEVER USE THIS APP.,1,1,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-27 16:02:05,,2022-10
Zomato,2023-01-04 08:58:31,Good experience and helpful customer care. :),4,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-01-04 13:08:13,17.2.3,2023-01
Zomato,2022-05-30 14:40:35,Very annoying customer support.. Never using it again,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-30 16:44:25,,2022-05
Zomato,2022-08-09 11:54:11,Very bad service and take more charges than product,1,0,"Hi Trupti, 'taxes & charges' include restaurant's packaging charges and applicable GST. Kindly click on the 'taxes & charges' button to view the details. Hope this helps address your concern.",2022-08-11 09:38:25,16.5.5,2022-08
Zomato,2022-04-22 15:33:54,Before I used to get my order faster but after updating it... Delivery is soooo late,1,0,"Hi Sangeeta, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-04-23 07:16:37,16.4.4,2022-04
Zomato,2022-12-03 19:13:18,Anytime available with easy navigation,5,0,"Hi Sravanthi, glad to hear that! Thank you for your feedback.


",2022-12-10 07:25:55,17.1.4,2022-12
Zomato,2022-02-10 20:15:07,Very bad .batter u go by walk..it's take more then 1hr even it's near by..,1,0,"Hi Arshad, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-02-16 10:58:24,16.2.9,2022-02
Zomato,2022-03-18 14:33:57,Too bad regular delays of order everytime..,2,0,"Hi Jackie, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-03-18 14:59:31,,2022-03
Zomato,2022-05-02 08:48:02,Now service is 3rd class..if u paid 3 for on time deliver..u food is delivered on-time.if u not paid 3 rupees..u want show food is slightly delayed..,1,0,"Hi Tarakanta, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-05-02 13:26:08,16.4.8,2022-05
Zomato,2022-02-26 07:58:19,"I didn't like Zomoat as it's not governed well, I ordered for non veg items and veg items were delivered",1,0,,,16.3.5,2022-02
Zomato,2023-04-16 06:56:02,More offers is suggested,4,0,,,17.4.2,2023-04
Zomato,2022-09-17 12:49:04,"Exemplary refund policy, smooth delivery and payment system, a must have app for the foodies.",5,0,"Hi there, glad to hear that! Thankyou for your feedback.",2022-09-17 13:36:36,17.0.2,2022-09
Zomato,2023-03-03 20:54:36,Best app for food order anywhere anytime.,5,0,"Hi there, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2023-03-05 14:35:53,,2023-03
Zomato,2022-04-14 09:38:01,Really disappointed with your pasta.but your delivery is good,1,0,"Hi there, please write to us at psreviewsupport@zomato.com so that we can check where exactly things went wrong and assist you accordingly.
",2022-04-14 10:39:52,16.4.5,2022-04
Zomato,2022-02-06 14:05:51,"Best service,fast delivery, happy coustmoer",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-02-07 09:15:00,16.2.8,2022-02
Zomato,2022-04-30 17:22:40,Bad experiences wrong order recived and customer excutive support was zero I will did not order on Zomato again,1,0,"Hi Rider, we're sorry to hear that. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-05-03 00:50:08,16.4.9,2022-04
Zomato,2022-06-12 23:02:36,Always delay delivery in night if there is no traffic also,1,0,,,16.5.5,2022-06
Zomato,2022-08-01 11:58:17,The photo of food must be that is going to serve. fake photos must not be allowed. Every food must have its separate review box.,2,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-08-02 14:14:26,16.6.2,2022-08
Zomato,2023-04-06 16:50:00,App seems fine.,4,0,,,17.4.0,2023-04
Zomato,2023-04-19 05:29:47,Very good apps,4,0,,,17.4.1,2023-04
Zomato,2022-12-20 15:12:48,Delay in delivery I'm waiting from last one hour but order was not picked yet Worest experience 😡😡,1,0,"Hi Rohith, glad to hear that! Thank you for your feedback.",2022-12-20 15:29:30,16.4.4,2022-12
Zomato,2022-10-14 16:14:14,Very bad experience 😕 I get innocent items and zomato team is not response.,1,0,"Hi Shantabai, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-08-14 09:11:08,,2022-10
Zomato,2022-07-27 17:06:22,"Very bad experience in delivering food, will suggest swiggy to friends",1,0,"Hi Shawn, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-07-28 13:58:01,16.6.2,2022-07
Zomato,2022-07-09 14:42:48,Good quality foods provide and fast delivery,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-07-09 15:55:16,,2022-07
Zomato,2022-02-26 14:25:34,The best app for online food delivery orders.,5,0,"Hi Hardik, glad to hear that! Thank you for your feedback.",2022-02-26 14:42:10,16.3.5,2022-02
Zomato,2022-05-07 15:01:40,It always shows wrong locatio everytime I have to pick my order far from my home👎,1,0,"Hi Ajay, sorry to hear about that. Please write out to us at psreviewsupport@zomato.com and we'll reach to you at the earliest.",2022-05-07 17:34:07,,2022-05
Zomato,2022-03-02 12:54:45,Very bad and unexpected experience....they know to blame customer but not their delivery partner.....try and understand the value of someones hard earn money.,1,0,"Hi there, sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-03-02 14:32:35,16.3.5,2022-03
Zomato,2023-05-05 15:35:48,Pathetic Customer Services,5,0,,,17.4.6,2023-05
Zomato,2022-06-06 11:48:28,I am rating 1 star because I have pay 102 rs for the order but my order was full of damage in package then I have cancelled my order but I have not receive my total rupee,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-06 13:06:35,16.5.2,2022-06
Zomato,2022-08-13 15:31:08,"good work guys keep it up Need more free coupons like ""TASTY""",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-08-13 16:21:46,16.6.1,2022-08
Zomato,2022-08-28 14:08:30,Great app for food orders but they have a glitch right now idk why its happening to me,4,0,"Hi there, glad to hear that! Thankyou for your feedback.",2022-09-08 15:12:35,16.7.0,2022-08
Zomato,2022-01-29 21:41:55,Excellent service till 4 am in morning🥱 Fully satisfied😊 with the fastest delivery every time.... 🥰🥰,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-01-30 10:05:39,16.1.9,2022-01
Zomato,2022-12-10 05:06:54,"OTP sent twice for payment while using SODEXO Gift card 05 Dec 2022. Home delivery order paid twice (Rs 795.50), amount deducted twice. Lt Col DS Hardikar",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-12-11 04:06:29,17.1.4,2022-12
Zomato,2023-07-12 14:19:48,It's just an amazing app yaar. I just love it❤️❤️❤️,5,0,,,16.2.8,2023-07
Zomato,2022-01-30 13:18:39,Good service and fast service,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-01-30 13:33:16,16.2.8,2022-01
Zomato,2022-06-02 14:40:09,Did not get satisfactory service.. worst experience ever.. swiggy is best,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-03 13:51:16,,2022-06
Zomato,2022-03-29 16:01:39,Very helpful for the late night parties great keep it up,5,0,"Hi there, that's great! Glad to know you enjoyed using Zomato.",2022-03-30 16:50:31,16.2.6,2022-03
Zomato,2022-09-16 16:18:41,"Zomato do not take care of the missing items in order, i have received incomplete order",1,0,"Hi Anisha, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll immediately bring this to the notice of the restaurant and help address your concern at the earliest.",2022-09-23 13:41:16,16.2.8,2022-09
Zomato,2022-11-28 15:25:24,"Waste service, delivered food in 1.5 hours after that too food was cold and tasteless.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-12-03 06:57:05,17.1.4,2022-11
Zomato,2022-11-20 08:50:20,"No proper channel to give complain, no support from customer care, very unfriendly",2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-11-20 10:26:55,17.1.3,2022-11
Zomato,2022-04-19 14:53:51,Always pay cash on delivery. They will take the money and show transaction failed. @zomato kindly return my Rs.412,2,0,,,16.4.5,2022-04
Zomato,2022-09-09 07:37:51,Easy to order and fast delivery 😋😋,5,0,"Hi there, glad to hear that! Thankyou for your feedback.",2022-09-09 12:28:11,16.7.0,2022-09
Zomato,2022-06-07 20:23:40,"I have ordered my food and paid for it and after some time my order is being cancelled by zomato by simply saying sorry very poor service and Highly dissatisfied and also disappointed by zomato advisor, I advice that choose other plateform like swiggy an ol",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-08 10:54:51,16.5.2,2022-06
Zomato,2023-01-09 16:18:33,Amazing UI and service!,5,0,"Hi Vidhi , we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2023-01-10 06:53:36,17.2.3,2023-01
Zomato,2023-01-04 07:21:31,It's a very excellent app delivery is fast 🥰❤️,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-01-04 12:44:10,,2023-01
Zomato,2022-12-04 16:42:20,Service is fine in tier 1 city. Try to robust your service in tier 2 city .,5,0,Glad to hear that! Thank you for your feedback.,2022-12-14 09:25:54,17.1.4,2022-12
Zomato,2022-06-09 15:31:45,They are taking much longer to deliver food..61 minutes they are showing from an half an hour,1,0,"Hi Kiran, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",2022-06-12 11:33:54,16.5.2,2022-06
Zomato,2023-04-27 06:53:45,Best service iam loving it,5,0,,,17.4.4,2023-04
Zomato,2022-11-02 22:04:11,"Very poor support. I ordered from Dominos and half my order was missing, the other half was burnt and cold. Zomato support raised their hands, and I literally could not have expected a worse co sumer experience.",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",2022-11-06 10:56:20,17.0.8,2022-11
Zomato,2022-12-09 07:00:39,My suggestion Zomato should add authentic restaurant not a cloud kitchen and service must be improved,2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-12-10 05:47:47,17.1.6,2022-12
Zomato,2022-09-18 16:41:09,Very worst and too much of delayed delivery Also automatically location detected by company server - its not an customer issue So They didn't deliver at my door step Feel Horrible Feel very worst why I am ordered in domato Waste of money and also a waste of precious time... Its a last hereafter won't do the (order) mistake again in my life...,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",2022-09-24 12:42:12,17.0.2,2022-09
Zomato,2022-12-09 13:14:48,Zomato service is fast and reliable,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-12-10 09:29:04,16.2.6,2022-12
Zomato,2023-07-16 13:55:57,Great food enjoying a lot yummy 😋,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-02-27 14:08:46,17.0.9,2023-07
Zomato,2022-05-30 04:59:17,"Even when the order is several minutes late it shows ""on time"" on the app.",2,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-05-30 07:33:27,,2022-05
Zomato,2022-12-04 14:56:21,Excellent service fast and safe,5,0,"Hi Pramod, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",2022-12-14 08:03:30,17.0.2,2022-12
Zomato,2022-12-27 10:21:18,They serve good food...and fast delivery,4,0,"Hi Rajeshree, glad to hear that! Thank you for your feedback.",2022-12-27 10:31:24,17.2.1,2022-12
Zomato,2022-10-08 19:15:52,I love to use zoom because it's available any were and are located also,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-10-09 05:29:36,17.0.3,2022-10
Zomato,2022-04-07 08:57:58,I want to give zero star for worst service . But not have any option to less than one show I m giving 1 star.. Worst service.. Worst company.,1,0,"Hi Saurabh, we're sorry to hear that. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-04-08 07:47:16,16.4.4,2022-04
Zomato,2022-05-01 17:45:06,Thier is no help line number it is very difficult to reach zomoto associate.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.
",2022-05-04 09:41:04,,2022-05
Zomato,2022-12-12 16:24:21,"Thanka zomato for save my time , energy and money",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-12-13 04:24:22,17.1.7,2022-12
Zomato,2022-10-09 17:54:00,"Delicious 😋 and fantastic, order arrived before time..",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-10-10 06:13:18,17.0.5,2022-10
Zomato,2022-12-25 13:37:27,Simpler app design would have added a star for sure!,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-12-25 13:46:18,,2022-12
Zomato,2022-10-15 17:09:46,"pathetic app and Customer service, they never resolve the issues. Deleted my account with 1.3k followed dur to poor customer management and their redressal...",1,0,"Hi there, we are really sorry for the bad experience. Please wrtie to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-10-12 13:25:09,,2022-10
Zomato,2022-03-02 20:33:10,I ordered food and delivery boy is standing at wrong address and denying to deliver at the correct address then I tried to take help from chat process executive and he was also useless couldn't do anything and I was remain Hungary then I ordered from swiggy they delivered my food in just 20 mins thanks to swiggy I didn't sleep hungry. Go for swiggy uninstall the Zomato the worst service ever...,1,1,"Hi Sudhanshu, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-03-02 20:55:13,16.3.6,2022-03
Zomato,2022-09-02 10:27:09,There is no change offers and actual price,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-09-10 15:09:07,16.6.8,2022-09
Zomato,2022-09-21 16:47:25,Service charge is highy and ever n ever wrost service and app both,1,0,"Hi Prithivi, delivery charges depend on several variables such as distance between drop location & the restaurant, availability of riders, weather conditions, time of the day, locality among others. This helps us fairly compensate our delivery partners for their time and effort that goes in making a delivery successful.",2021-11-05 12:02:37,17.0.3,2022-09
Zomato,2022-06-28 15:56:16,"i am not getting the good ,hygienic and tasty food.Please improve all these.",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-28 16:49:02,16.5.6,2022-06
Zomato,2022-04-27 16:04:06,Good and fast delivery...tasty food,5,0,,,16.4.8,2022-04
Zomato,2022-11-05 15:07:10,"Zomato should increase the limit amount of 500 to 1000 maximum, this will help more and also it will benefit both the customer and the delivery man or restaurant :D",4,0,"Hi there, thank you for bringing this matter to our notice. Your feedback is duly noted, and we'll certainly work to improve our services based on the same. We hope you have a better experience with us in the future.",2022-11-09 09:02:18,,2022-11
Zomato,2022-12-21 15:41:09,Your service is good but fish is not up to the mark but service boy is so good,1,0,"Hi there, please write to us at psreviewsupport@zomato.com & we'll look into this asap. We also encourage you to share your feedback with the restaurant, by writing a review on Zomato.",2022-12-22 10:49:56,,2022-12
Zomato,2023-01-28 16:12:19,Good app to order food but a bit expensive,5,0,"Hi Lawan, glad to hear that! Thank you for your feedback.",2023-01-28 18:23:40,,2023-01
Zomato,2022-04-02 12:41:48,Delivery bay is taking to much time to deliver the food.,2,0,,,16.4.2,2022-04
Zomato,2022-09-29 17:14:01,Worst customer support and delivery system.,1,0,"Hi there, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-09-30 08:11:26,17.0.4,2022-09
Zomato,2023-01-03 14:35:14,Wonderful. Very Easy to find food choices,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-01-04 10:09:57,17.2.3,2023-01
Zomato,2023-05-12 06:51:46,"It nice, but it would be better if get more discount",5,0,,,16.5.2,2023-05
Zomato,2022-12-14 07:29:04,You guys should know the restaurants actual price and on what prices they are selling on this app that's only the worst thing ever... Delivery charges and GST taxes are okay please work on this!,1,0,"Hi Annu, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-12-14 07:57:30,17.1.7,2022-12
Zomato,2022-12-06 13:16:42,Very accurate time.. Good service nice delivery boys super👌👌👍,4,0,"Hi Balaji, glad to hear that! Thank you for your feedback.",2022-12-14 13:44:43,17.1.6,2022-12
Zomato,2023-02-11 13:03:22,Great discounts and good service,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-02-11 13:08:34,17.1.3,2023-02
Zomato,2022-11-27 12:08:46,Instead of giving me my refund for wrong product zomoto gave only apologies.. it's better to use McDonald's app instead of Zomato,1,0,,,17.1.3,2022-11
Zomato,2022-04-12 16:21:52,Please don't use this app not giving refunds I have order paneer tandoori pizza and the paneer was totally rotten iit has not initiated refund so please use swiggy instead of Zomato,1,0,"Hi Anuj, please write to us at psreviewsupport@zomato.com so that we can check where exactly things went wrong and assist you accordingly.",2022-04-09 14:05:37,16.4.5,2022-04
Zomato,2022-08-15 08:47:14,3rd class app. Don't know why don't use given address even it is Cleary described.,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-15 10:11:13,,2022-08
Zomato,2022-12-03 07:18:41,"Zomato says that , not responsible for food quantity and quality, they said they will deliver it only, what if food quality or quantity is too bad.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-09-12 11:49:55,17.1.4,2022-12
Zomato,2022-12-21 18:52:06,Very prompt and good service by Zomato on time delivery,5,0,"Hi anand , we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2022-12-22 05:33:56,17.1.9,2022-12
Zomato,2022-01-25 17:12:51,loved it. I ordered a chicken biryani @11 p.m generally a closing time. n still they accepted my order,5,0,"Hi Sai, that's great! Glad to know you enjoyed using Zomato.",2022-01-29 15:43:05,16.2.6,2022-01
Zomato,2023-02-11 22:26:43,Wrost app over the period Customer support is very very poor,1,0,"Hi there, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2023-02-12 09:43:44,12.2.5,2023-02
Zomato,2022-05-20 16:50:04,"Restaurants are limited,Food bill varies from restaurant to app prices and delivery charges are high",2,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-21 09:42:20,,2022-05
