App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month,rating_band,half_year,ai_category,ai_reason
Swiggy,2022-05-18 16:23:15,Delivery time keeps on changing constantly after ordering. It showed me 20 minutes time but took exactly 1 hour after showing many fluctuating timings,2,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2022-05-18 16:31:54,4.7.0,2022-05,2star,2022-H1,Delivery Time/Delay,"ETA changes constantly, actual much longer"
Swiggy,2022-03-27 13:59:52,"delivery and taxes , some food items costs are very high...",2,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2022-03-27 14:01:58,4.4.1,2022-03,2star,2022-H1,"Pricing, Charges & Refunds",high delivery and food costs
Swiggy,2022-07-19 12:07:11,I am a regular user of Swiggy for a long time. But now I am facing lot of problems while using this app. Whenever I open swiggy app it takes 2-3 minutes. And after order I am unable to receive any call from delivery partner. ( My mobile is fully updated ),2,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2022-07-19 12:11:55,,2022-07,2star,2022-H2,App Technical Issues,"app slow to open, call issues"
Swiggy,2022-08-14 09:58:56,Delivery too late because of one delivery person with multiple delivery with multiple addresses at same time,2,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2022-08-14 10:01:58,4.14.3,2022-08,2star,2022-H2,Delivery Time/Delay,one driver handling multiple deliveries
Swiggy,2023-05-14 15:58:11,Zomato is obviously better because of quality service and mire experience and second reason price are very high as compared to real delivery charges also high and not good quality systematic service,2,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-05-14 16:01:55,,2023-05,2star,2023-H1,"Pricing, Charges & Refunds",higher prices and charges than competitor
Swiggy,2023-03-26 09:34:41,"Pathetic. Can't place a single order for last 15 days. Even restaurants 2 km away from Delhi and Noida ( I'm in East Delhi) are showing as outside delivery area and not delivering to my place. Earlier swiggy was delivering from places as far as 10-12 km. Even after escalation swiggy guys have no clue for the last one week as to what's happening, or don't bother to understand. I'm a swiggy one member and 1200/- paid for the same is wasted as I'm not able to order from anywhere.",2,0,"Hi, we are sorry about the ordeal. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-03-26 09:42:00,4.28.2,2023-03,2star,2023-H1,App Technical Issues,nearby restaurants incorrectly shown out of range
Swiggy,2023-04-17 17:22:33,Everytime when we do the order they take 25% more time than they say Not even they get delivery partner on time It's like they are doing business for money not for service,2,0,"Hi, we are sorry about the ordeal. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-04-17 17:32:03,,2023-04,2star,2023-H1,Delivery Time/Delay,consistently 25% longer than promised
Swiggy,2023-07-22 07:39:37,Personally I think Swiggy takes a way more time than Zomato to deliver an order. Also we can't track the delivery partners that easily there's always a glitch which I didn't have in Zomato,2,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2023-07-22 07:42:21,4.36.3,2023-07,2star,2023-H2,Delivery Time/Delay,"slower than competitor, tracking glitches"
Swiggy,2022-04-22 14:42:19,Instructions to the restaurant is a needed option,3,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-04-22 14:52:03,4.5.0,2022-04,3star,2022-H1,UX/Navigation/Usability,wants restaurant instructions option
Swiggy,2022-08-07 13:51:04,delivery is very slow,3,0,"Hi, we are disappointed to hear about the trouble we put you through. We would like to look into this and make amends for the hassle. Please do share your registered details by dropping an email at swiggysocial@swiggy.in, we will ensure the quickest resolution.",2022-08-07 13:51:53,,2022-08,3star,2022-H2,Delivery Time/Delay,slow delivery
Swiggy,2023-01-02 05:10:33,Saves time. Best service,3,0,"We extend our gratitude for reviewing us. However, we do understand that there is room for improvement to achieve a 5-star from you. We look forward to hearing from you via mail addressed to swiggysocial@swiggy.in from your registered email address.",2023-01-02 05:12:00,4.23.2,2023-01,3star,2023-H1,Positive Feedback/Praise,"saves time, best service"
Swiggy,2023-04-03 05:39:39,Very high prices of food included high delivery charges,3,0,"Hello there, we're sorry for the unpleasant experience. Please share your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-04-03 05:41:53,4.7.0,2023-04,3star,2023-H1,"Pricing, Charges & Refunds",high food and delivery prices
Swiggy,2023-07-20 16:48:33,"Let the app move smoothly because, when we open the app it lagging al time the time at starting, So, please do work on that.",3,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2023-07-20 16:52:21,4.37.1,2023-07,3star,2023-H2,App Technical Issues,app lags on startup
Swiggy,2022-04-23 14:01:29,"Good food, but extra effort in food quality.",4,0,"Hi there, thank you for the ratings. We would surely like to hear your feedback to do our best on implementing them in the future and earn the TOP rating. Do write to us at Swiggysocial@swiggy.in from your registered mailbox.",2022-04-23 14:02:01,4.7.0,2022-04,4star,2022-H1,Restaurant/Food Quality,food quality needs more effort
Swiggy,2022-06-04 07:30:58,My go to food delivery app. Good customer service is the reason I choose this app but it's not always that good.,4,0,"Hey there, appreciate your feedback, we give utmost priority to our user's feedback and would request you to share yours on swiggysocial@swiggy.in and we can work towards implementing them to provide better services.",2022-06-04 07:31:56,,2022-06,4star,2022-H1,Customer Support Experience,service inconsistent despite being reason for choosing app
Swiggy,2022-09-01 11:36:43,"venila cake which I orderd is good, but over decoration, less cake, more cream. taste ok. prompt in delivery.",4,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-09-01 11:41:57,4.15.0,2022-09,4star,2022-H2,Restaurant/Food Quality,cake presentation didn't match order
Swiggy,2022-10-04 12:41:55,delivery charge is a bit high,4,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-10-04 12:51:59,4.17.0,2022-10,4star,2022-H2,"Pricing, Charges & Refunds",delivery charge slightly high
Swiggy,2023-06-18 12:13:58,"Quick and good, but sometimes drivers dont know the routes and come across as annoyed or frustrated.",4,0,"Hi there, thank you for the ratings. We would surely like to hear your feedback to do our best on implementing them in the future and earn the TOP rating. Do write to us at Swiggysocial@swiggy.in from your registered mailbox.",2023-06-18 12:14:16,4.34.0,2023-06,4star,2023-H1,Delivery Time/Delay,drivers unfamiliar with routes
Swiggy,2023-06-24 09:41:49,good deliver the food,4,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,2023-06-24 09:51:59,4.34.0,2023-06,4star,2023-H1,Positive Feedback/Praise,good delivery
Swiggy,2023-05-03 16:00:19,Giving 4 stars only because this app gives offers.. But nowadays not giving offers like 60% off and more on dhabas near me... And the worst thing is delivery time is more than 30 minutes for any food order... It shows 20 mins. but it delivers in more than 30-40 mins.,4,0,"Hello there, thank you for your review. Please do share your valuable feedback with us by writing at Swiggysocial@swiggy.in from your registered mailbox so that we can improve our services to the next level.",2023-05-03 16:01:58,4.31.1,2023-05,4star,2023-H1,"Pricing, Charges & Refunds",reduced offers compared to before
Swiggy,2023-07-22 04:11:05,Food delivery is good. Delivery personnel can be better and decently dressed.,4,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",2023-07-22 04:12:20,4.36.3,2023-07,4star,2023-H2,Customer Support Experience,delivery personnel presentation could improve
Swiggy,2022-02-17 18:56:49,My home restaurant. This app makes me to feel my mom is always with me by delicious food 😋...,5,0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2022-02-17 19:02:05,,2022-02,5star,2022-H1,Positive Feedback/Praise,"delicious, comforting food experience"
Swiggy,2022-01-27 11:10:28,Fast and safety food delivery app...,5,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-01-27 18:32:12,4.1.1,2022-01,5star,2022-H1,Positive Feedback/Praise,fast and safe delivery
Swiggy,2022-03-08 16:13:28,"Nice, It was delivered within a short time.",5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2022-03-08 16:21:54,4.2.2,2022-03,5star,2022-H1,Positive Feedback/Praise,delivered quickly
Swiggy,2022-03-29 05:44:32,Easy to order. Reached home within specified time. Great service. Loved it,5,0,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,2022-03-29 05:52:00,4.5.0,2022-03,5star,2022-H1,Positive Feedback/Praise,"easy order, on-time, great service"
Swiggy,2022-05-07 14:38:51,"Very nice app, with good discounts.",5,0,We are happy to hear such positive feedback. 🙂,2022-05-07 14:41:58,4.8.0,2022-05,5star,2022-H1,Positive Feedback/Praise,"nice app, good discounts"
Swiggy,2022-02-26 14:09:32,Yummy and professional. A very efficient food and neccecities shopping platform ❤️❤️,5,0,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,2022-02-26 14:11:59,4.2.2,2022-02,5star,2022-H1,Positive Feedback/Praise,"efficient, professional platform"
Swiggy,2022-03-14 17:26:49,Swiggy is nice App n super fast delivery,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2022-03-14 17:31:55,4.3.2,2022-03,5star,2022-H1,Positive Feedback/Praise,super fast delivery
Swiggy,2022-12-05 19:22:21,Swiggy is best platforms,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2022-12-05 19:31:58,4.21.2,2022-12,5star,2022-H2,Positive Feedback/Praise,best platform
Swiggy,2022-09-03 13:01:21,Very reliable. Prompt and speedy. We love this app for ordering.,5,0,We are happy to hear such positive feedback. 🙂,2022-09-03 13:02:00,4.15.0,2022-09,5star,2022-H2,Positive Feedback/Praise,"reliable, prompt, speedy"
Swiggy,2022-09-04 12:19:40,"I have paid rs 400 approximately for 3 month's free delivery , but still u people are adding delivery charges. Delivery as usual late. Perfect in nothing. Stars can be given in minus.",5,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-09-04 12:21:57,4.15.0,2022-09,5star,2022-H2,"Pricing, Charges & Refunds",paid for free delivery still charged
Swiggy,2022-08-20 09:17:33,Why instamart is not visible in app? How to order in instamart?,5,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-08-20 09:22:01,4.14.3,2022-08,5star,2022-H2,UX/Navigation/Usability,"instamart not visible, confusing"
Swiggy,2022-12-30 15:05:07,"Swiggy has not disappointed me in a food order ever. Prices are competitive with other apps. There are very few instances of goofups in grocery orders so I'm not deducting a star because goofups are inevitable. Swiggy customer support is very helpful then in fixing the problem always! Its a part of my daily life. Go ahead, get it.",5,17,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-12-30 15:11:57,4.23.2,2022-12,5star,2022-H2,Positive Feedback/Praise,"reliable, competitive prices"
Swiggy,2022-09-10 14:35:27,Good meat but cost high,5,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2022-09-10 14:42:02,4.13.1,2022-09,5star,2022-H2,"Pricing, Charges & Refunds",good meat but cost high
Swiggy,2022-09-10 10:49:48,Good service and interesting offers,5,0,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2022-09-10 10:52:03,4.1.1,2022-09,5star,2022-H2,Positive Feedback/Praise,good service and offers
Swiggy,2023-05-06 11:48:21,Better app than Zomato delivery.,5,0,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",2023-05-06 11:51:59,4.32.1,2023-05,5star,2023-H1,Positive Feedback/Praise,prefers over competitor
Swiggy,2023-06-25 06:26:30,vary use full,5,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2023-06-25 06:31:58,4.34.0,2023-06,5star,2023-H1,Positive Feedback/Praise,very useful
Swiggy,2023-04-08 03:40:46,"No point we are somewhere out of home., Swiggy is there to serve us what we want. Thank you.....",5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-04-08 03:41:52,4.29.1,2023-04,5star,2023-H1,Positive Feedback/Praise,convenient when out of home
Swiggy,2023-03-27 13:29:35,good food delivery app,5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-03-27 13:31:56,4.29.0,2023-03,5star,2023-H1,Positive Feedback/Praise,good food delivery app
Swiggy,2023-06-10 21:03:23,"Something is broken with scroll smoothness, its was smooth till recent time but has gone wrong which I found very irritating. Bringing to your attention Pls revert back whatever has caused this.",5,0,"Hey there, appreciate you for rating us 5-star and giving us your honest feedback. Do elaborate your concern along with the necessary details by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",2023-06-10 21:12:03,4.34.0,2023-06,5star,2023-H1,App Technical Issues,scroll smoothness broken recently
Swiggy,2023-06-23 10:11:40,Delicious and authentic Chinese cuisine,5,0,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",2023-06-23 10:11:57,4.23.2,2023-06,5star,2023-H1,Positive Feedback/Praise,delicious authentic cuisine
Swiggy,2023-01-31 09:56:17,The amazing app for like this is our discount coupon and all food corners,5,1,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",2023-01-31 10:01:59,4.25.2,2023-01,5star,2023-H1,Positive Feedback/Praise,"amazing app, discount coupons"
Swiggy,2023-02-09 17:51:05,Very useful app and fast delivery 👍,5,0,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2023-02-09 17:52:03,4.21.2,2023-02,5star,2023-H1,Positive Feedback/Praise,"useful, fast delivery"
Swiggy,2023-05-28 04:22:59,Better and affordable than zomato,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-05-28 04:31:57,,2023-05,5star,2023-H1,Positive Feedback/Praise,better/affordable than competitor
Swiggy,2023-06-05 08:12:13,Good but nowadays the delivery charges are increasing day by day. It is inconvenience for us.,5,0,"Hey there, thanks for your valuable feedback. Please elaborate more on the issue by dropping an email at swiggysocial@swiggy.in, so we can assist you better.",2023-06-05 08:14:04,4.33.1,2023-06,5star,2023-H1,"Pricing, Charges & Refunds",delivery charges increasing over time
Swiggy,2023-05-09 13:37:13,very good food delivery company,5,0,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,2023-05-09 13:41:55,4.31.1,2023-05,5star,2023-H1,Positive Feedback/Praise,very good food delivery company
Swiggy,2023-04-01 15:22:26,Excellent apps at the time of need. offers are very attractive. Happy to use it.,5,0,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",2023-04-01 15:31:52,4.29.1,2023-04,5star,2023-H1,Positive Feedback/Praise,"excellent, attractive offers"
Swiggy,2023-02-04 08:54:22,Best app for food delivery and service is too good,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-02-04 09:01:59,4.25.2,2023-02,5star,2023-H1,Positive Feedback/Praise,"best app, good service"
Swiggy,2023-01-22 12:53:34,the best app ever made for people best quality fast delivery And so all,5,0,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",2023-01-22 13:02:01,4.24.2,2023-01,5star,2023-H1,Positive Feedback/Praise,"best app, quality fast delivery"
Swiggy,2023-07-07 09:19:26,Yesterday by mistake i have ordered to different location but Swiggy help me out and did the full refund in just 30 secs. Thank you Swiggy.🫡,5,1,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",2023-07-07 09:22:20,4.36.1,2023-07,5star,2023-H2,Positive Feedback/Praise,"quick full refund after mistake, thankful"
Swiggy,2023-07-13 16:18:56,VERY NICE DELIVERY,5,0,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",2023-07-13 16:22:22,4.35.4,2023-07,5star,2023-H2,Positive Feedback/Praise,very nice delivery
Swiggy,2023-07-17 06:41:52,good food delivery app,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2023-07-17 06:42:20,4.36.3,2023-07,5star,2023-H2,Positive Feedback/Praise,good food delivery app
Swiggy,2023-07-11 08:30:24,Very easily wayy to order a items,5,0,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",2023-07-11 08:32:20,,2023-07,5star,2023-H2,Positive Feedback/Praise,easy to order
